id,tweet_id,entity_type,text_in_tweet,expanded_url,mentioned_user_id
851,1938988180289548528,hashtag,YellowNetwork,,
852,1938886472569934039,user_mention,KaitoAI,,1522696492791869445
853,1938886472569934039,hashtag,Tradewars,,
854,1932645168047399417,user_mention,Yellow,,2651
855,1936133003862065196,user_mention,Yellow,,2651
856,1936133003862065196,hashtag,CryptoMacro,,
857,1936133003862065196,hashtag,Bullrun2025,,
858,1936133003862065196,hashtag,BTC,,
859,1936133003862065196,hashtag,ETH,,
860,1936133003862065196,hashtag,YELLOW,,
861,1936133003862065196,hashtag,CryptoAnalysis,,
862,1936133003862065196,hashtag,Web3,,
863,1936133003862065196,hashtag,BitcoinIsFreedom,,
864,1936133003862065196,hashtag,SmartInvesting,,
865,1920232731419480346,url,https://t.co/wYmY63to5D,https://www.reuters.com/business/trump-administration-will-rescind-biden-era-ai-chip-export-curbs-bloomberg-news-2025-05-07/,
866,1937896140294549679,user_mention,Yellow,,2651
867,1930227634832589278,user_mention,Yellow,,2651
868,1932029315207577878,user_mention,Yellow,,2651
869,1932029315207577878,user_mention,Yellow,,2651
870,1917292786874814828,url,https://t.co/GdG2TCZ4sj,https://x.com/Cointelegraph/status/1917207239393157593?s=19,
871,1936258924996378648,user_mention,Yellow,,2651
872,1936258924996378648,hashtag,YellowNetwork,,
873,1936258924996378648,hashtag,Layer3,,
874,1938347742264283235,user_mention,Yellow,,2651
875,1938347742264283235,hashtag,Web3,,
876,1938347742264283235,hashtag,Blockchain,,
877,1938347742264283235,hashtag,YellowNetwork,,
878,1938347742264283235,hashtag,Bullish,,
879,1938347742264283235,url,https://t.co/TgIu2NIOjf,https://coinmarketcap.com/community/articles/685d5e140e6fd35e5a592085/,
880,1937844211120013722,user_mention,Yellow,,2651
881,1923471472837755048,user_mention,Yellow,,2651
882,1923471472837755048,hashtag,Yellow,,
883,1923471472837755048,hashtag,Web3,,
884,1923471472837755048,hashtag,DeFi,,
885,1923471472837755048,hashtag,DEX,,
886,1923471472837755048,hashtag,CEX,,
887,1923471472837755048,hashtag,trading,,
888,1919390074204008869,hashtag,BTC,,
889,1917983238678614428,url,https://t.co/zNx5G4ZV9w,https://x.com/CryptoRank_io/status/1917895233268027470?s=19,
890,1938717825113239841,hashtag,YellowNetwork,,
891,1929565274920944095,user_mention,Yellow,,2651
892,1934126092434255933,user_mention,Yellow,,2651
893,1934066290471137287,user_mention,Yellow,,2651
894,1920193319881039958,url,https://t.co/SOkJBkWXhc,https://www.theguardian.com/world/2025/may/07/china-us-trump-tariffs-trade-talks,
895,1931769479585013980,hashtag,ETH,,
896,1931769479585013980,hashtag,Ethereum,,
897,1931769479585013980,hashtag,Bullish,,
898,1925950347538739514,hashtag,YELLOW,,
899,1925950347538739514,url,https://t.co/miMPytjeId,https://docs.yellow.org/about/the-problem,
900,1925594189863030939,hashtag,YELLOW,,
901,1937251988682735911,hashtag,Bullish,,
902,1938632386884825525,user_mention,flow_blockchain,,1167532630746828801
903,1938632386884825525,user_mention,Yellow,,2651
904,1924832034704240938,hashtag,Yellow,,
905,1932341939338162547,user_mention,Yellow,,2651
906,1937614145530266027,user_mention,Yellow,,2651
907,1937614145530266027,hashtag,web2,,
908,1937614145530266027,hashtag,web3,,
909,1937614145530266027,hashtag,DeFi,,
910,1930276135880765821,user_mention,WhaleInsider,,1235148742631862273
911,1930276135880765821,hashtag,Ethereum,,
912,1930276135880765821,hashtag,BlackRock,,
913,1930276135880765821,hashtag,CryptoNews,,
914,1930276135880765821,hashtag,ETH,,
915,1929199624025198991,user_mention,Cointelegraph,,2207129125
916,1929199624025198991,user_mention,Yellow,,2651
917,1917186270549139580,hashtag,TOKEN2049,,
918,1917186270549139580,url,https://t.co/n57q7KdRNu,http://2.Open,
919,1930275708493766755,user_mention,Ashcryptoreal,,3185716686
920,1930275708493766755,user_mention,Yellow,,2651
921,1930275708493766755,hashtag,Priorities,,
922,1921619164742947066,user_mention,Yellow,,2651
923,1921619164742947066,url,https://t.co/rUtqk3VGtu,https://yellow.com/win?ref=wlbk0RNE,
924,1924605337031868768,user_mention,Yellow,,2651
925,1938620820454350932,user_mention,kucoincom,,910110294625492992
926,1938620820454350932,user_mention,Yellow,,2651
927,1938620820454350932,hashtag,DeFi,,
928,1938620820454350932,hashtag,CryptoTrading,,
929,1930734101918609713,user_mention,elonmusk,,44196397
930,1929889737529012552,user_mention,MartiniGuyYT,,782946231551131648
931,1929889737529012552,hashtag,Bitcoin,,
932,1929889737529012552,hashtag,BTC,,
933,1929889737529012552,hashtag,CryptoNews,,
934,1929889737529012552,hashtag,Bullish,,
935,1933539331307647081,user_mention,Yellow,,2651
936,1933539331307647081,hashtag,hackathon,,
937,1933539331307647081,hashtag,Yellow,,
938,1933539331307647081,hashtag,dapps,,
939,1933539331307647081,hashtag,coders,,
940,1933539331307647081,hashtag,programming,,
941,1933539331307647081,hashtag,hackers,,
942,1933539331307647081,hashtag,devs,,
943,1935098859648409775,user_mention,Yellow,,2651
944,1934257484589420834,user_mention,Yellow,,2651
945,1915791609444118727,user_mention,Yellow,,2651
946,1932876942560141558,user_mention,Nasdaq,,17033995
947,1932876942560141558,user_mention,21Shares,,179352121
948,1932876942560141558,hashtag,ETF,,
949,1938018540138991715,user_mention,Yellow,,2651
950,1938018540138991715,hashtag,SmartClearing,,
951,1938018540138991715,hashtag,Web3Security,,
952,1927283395567960177,url,https://t.co/0TRoDHmSmD,https://x.com/MartiniGuyYT/status/1927280273693036879?s=03,
953,1929927134966907190,user_mention,madak0x,,1374782623420190720
954,1928936915782324717,user_mention,Yellow,,2651
955,1932027119623721390,user_mention,Myria,,1465588893487534080
956,1932027119623721390,hashtag,Myria,,
957,1932027119623721390,hashtag,CryptoGems,,
958,1932027119623721390,hashtag,AltcoinSeason,,
959,1932027119623721390,hashtag,BreakoutLoading,,
960,1932027119623721390,hashtag,LFG,,
961,1923717724720521461,url,https://t.co/XriAhQxpMN,https://finance.yahoo.com/news/us-loses-last-top-credit-221054398.html,
962,1919833755960664409,url,https://t.co/z9ToR0KYib,https://x.com/reijer_klopman/status/1919322861174481324,
963,1925910043691516230,user_mention,Yellow,,2651
964,1934513293416104397,user_mention,Yellow,,2651
965,1927462550980956640,user_mention,lourdesanchezok,,292097834
966,1927462550980956640,user_mention,Yellow,,2651
967,1923752712807583931,user_mention,coinbase,,574032254
968,1923752712807583931,hashtag,ciberataque,,
969,1923752712807583931,hashtag,Usuarios,,
970,1937473537356202219,user_mention,Yellow,,2651
971,1937473537356202219,user_mention,Yellow,,2651
972,1938635150210093151,user_mention,Yellow,,2651
973,1938635150210093151,hashtag,YellowSDK,,
974,1938635150210093151,url,https://t.co/qrdl7SbTD8,https://x.com/Polacobest80/status/1933159555426349116?t=At7uWYSrRK6cphtkn-d3jg&s=19,
975,1921216049959010326,user_mention,Yellow,,2651
976,1921216049959010326,user_mention,Yellow,,2651
977,1921216049959010326,user_mention,Yellow,,2651
978,1921216049959010326,hashtag,crypto,,
979,1921216049959010326,hashtag,cryptocurrency,,
980,1921216049959010326,hashtag,bitcoin,,
981,1921216049959010326,hashtag,blockchain,,
982,1921216049959010326,hashtag,ethereum,,
983,1921216049959010326,hashtag,btc,,
984,1921216049959010326,hashtag,trading,,
985,1921216049959010326,hashtag,cryptonews,,
986,1921216049959010326,hashtag,cryptotrading,,
987,1921216049959010326,hashtag,forex,,
988,1921216049959010326,hashtag,money,,
989,1921216049959010326,hashtag,eth,,
990,1921216049959010326,hashtag,investing,,
991,1921216049959010326,hashtag,investment,,
992,1921216049959010326,hashtag,cryptocurrencies,,
993,1921216049959010326,hashtag,bitcoins,,
994,1921216049959010326,hashtag,binance,,
995,1921216049959010326,hashtag,bitcoinnews,,
996,1921216049959010326,hashtag,invest,,
997,1921216049959010326,hashtag,bitcoinmining,,
998,1921216049959010326,hashtag,business,,
999,1921216049959010326,hashtag,trader,,
1000,1921216049959010326,hashtag,entrepreneur,,
1001,1921216049959010326,hashtag,forextrader,,
1002,1921216049959010326,hashtag,finance,,
1003,1921216049959010326,hashtag,stocks,,
1004,1921216049959010326,hashtag,investor,,
1005,1921216049959010326,hashtag,Yellow,,
1006,1921216049959010326,url,https://t.co/rUtqk3VGtu,https://yellow.com/win?ref=wlbk0RNE,
1007,1933074861397626909,user_mention,Yellow,,2651
1008,1933074861397626909,hashtag,DeFi,,
1009,1933074861397626909,hashtag,YellowNetwork,,
1010,1933074861397626909,hashtag,YellowNetwork,,
1011,1933074861397626909,hashtag,DeFi,,
1012,1933074861397626909,hashtag,CryptoTrading,,
1013,1933074861397626909,hashtag,Liquidity,,
1014,1933074861397626909,hashtag,Blockchain,,
1015,1933074861397626909,hashtag,TradingRevolution,,
1016,1933074861397626909,hashtag,CryptoInfrastructure,,
1017,1933074861397626909,hashtag,Layer3,,
1018,1933074861397626909,hashtag,Web3,,
1019,1933074861397626909,hashtag,CryptoInnovation,,
1020,1933074861397626909,hashtag,DEX,,
1021,1933074861397626909,hashtag,CryptoEcosystem,,
1022,1933074861397626909,hashtag,FastTrading,,
1023,1933074861397626909,url,https://t.co/e4f571lVN5,https://yellow.com/airdrop?ref=ZBAMKhYX,
1024,1933074861397626909,url,https://t.co/vyXN93X4h3,https://yellow.com/learn,
1025,1933074861397626909,url,https://t.co/U5ZO98gh1f,https://t.me/yellow_org,
1026,1922222563754655758,url,https://t.co/hDT0LYujf0,https://www.aicoin.com/en/news-flash/2362862,
1027,1933215006964809870,user_mention,bgarlinghouse,,28582680
1028,1933215006964809870,user_mention,Yellow,,2651
1029,1933215006964809870,hashtag,XRP,,
1030,1933215006964809870,hashtag,XRPArmy,,
1031,1933215006964809870,hashtag,YellowNavy,,
1032,1925927085802950862,hashtag,Trump,,
1033,1925927085802950862,hashtag,Tariffs,,
1034,1925927085802950862,hashtag,EU,,
1035,1925927085802950862,hashtag,TradeWar,,
1036,1925927085802950862,hashtag,Geopolitics,,
1037,1927855555097383085,hashtag,EricTrump,,
1038,1927855555097383085,hashtag,btc,,
1039,1927855555097383085,hashtag,king,,
1040,1927855555097383085,hashtag,queen,,
1041,1920772197628448896,url,https://t.co/RktxkUKImk,https://x.com/YellowCom_News/status/1920751622541488599,
1042,1929530483609686349,user_mention,Yellow,,2651
1043,1931009951175979188,user_mention,itsFoxCrypto,,419697640
1044,1937433919332164076,user_mention,itsFoxCrypto,,419697640
1045,1937433919332164076,user_mention,Yellow,,2651
1046,1932340836055887891,user_mention,Yellow,,2651
1047,1932340836055887891,hashtag,YellowNetwork,,
1048,1932340836055887891,hashtag,Layer3,,
1049,1932340836055887891,hashtag,StateChannels,,
1050,1932340836055887891,hashtag,DePIN,,
1051,1938359327833919700,user_mention,Yellow,,2651
1052,1930169468228977069,url,https://t.co/p5vRX1s0Mw,http://Pump.fun,
1053,1929541736029675597,user_mention,Yellow,,2651
1054,1929541736029675597,url,https://t.co/Xxb4hDwgHI,https://yellow.org,
1055,1931010413098856919,user_mention,yellow__capital,,1630128428707086336
1056,1931010413098856919,hashtag,YellowNetwork,,
1057,1931010413098856919,hashtag,Layer3,,
1058,1931010413098856919,hashtag,VCPower,,
1059,1920103091778540002,user_mention,Yellow,,2651
1060,1920103091778540002,user_mention,Yellow,,2651
1061,1917150756773253508,hashtag,TOKEN2049,,
1062,1917150756773253508,hashtag,YELLOW,,
1063,1928497933143396665,user_mention,Yellow,,2651
1064,1938572111767101888,user_mention,JuliusCoinGuru,,55722723
1065,1938572111767101888,user_mention,Yellow,,2651
1066,1938221221167939683,user_mention,CoinsiliumGroup,,2577084660
1067,1938221221167939683,user_mention,Yellow,,2651
1068,1938221221167939683,hashtag,YellowNetwork,,
1069,1938221221167939683,hashtag,Layer3,,
1070,1938221221167939683,hashtag,CryptoInfra,,
1071,1938221221167939683,hashtag,Web3,,
1072,1932990942409375891,user_mention,Yellow,,2651
1073,1932990942409375891,url,https://t.co/97GSd8qcx0,https://docs.yellow.org,
1074,1921489216778690992,url,https://t.co/GdpCG2xRsP,https://www.cnbc.com/2025/05/08/coinbase-acquires-crypto-derivatives-exchange-deribit-for-2point9-billion.html,
1075,1928406553066938797,user_mention,EntMagazineME,,633757427
1076,1928406553066938797,user_mention,Yellow,,2651
1077,1928406553066938797,hashtag,TOKEN2049,,
1078,1928406553066938797,url,https://t.co/VIxvmefxbV,https://youtu.be/6MD3qKV9JSY?si=HCtNZUkJnjLk4Ips,
1079,1935960960814268774,user_mention,0xYellow,,1174735464755937280
1080,1935960960814268774,url,https://t.co/Cj02Hgq0iB,https://x.com/opt_fun/status/1935843657355252219,
1081,1935366627027275988,user_mention,flow_blockchain,,1167532630746828801
1082,1935366627027275988,user_mention,flow_blockchain,,1167532630746828801
1083,1928134508848578861,user_mention,Yellow,,2651
1084,1930482984752189736,user_mention,Yellow,,2651
1085,1930482984752189736,hashtag,YellowNetwork,,
1086,1930482984752189736,hashtag,DeFi,,
1087,1930482984752189736,hashtag,CryptoTrading,,
1088,1930482984752189736,hashtag,Layer3,,
1089,1922347089159184851,user_mention,KaitoAI,,1522696492791869445
1090,1922347089159184851,url,https://t.co/sVCcMjS6AR,https://www.aquis.eu/stock-exchange/announcements/5172070,
1091,1928203092857684340,user_mention,Yellow,,2651
1092,1928203092857684340,url,https://t.co/iCPPerhpq6,https://docs.yellow.org/yellow-network/architecture-and-design/custodial-layer,
1093,1930386571275960468,user_mention,Consensys,,3129477561
1094,1930386571275960468,user_mention,Web3Auth,,1045515154987802624
1095,1930386571275960468,user_mention,MetaMask,,3278906401
1096,1930386571275960468,hashtag,Web3,,
1097,1930386571275960468,hashtag,Consensys,,
1098,1930386571275960468,hashtag,Web3Auth,,
1099,1930386571275960468,hashtag,MetaMask,,
1100,1930386571275960468,hashtag,YellowNetwork,,
1101,1930386571275960468,hashtag,Crypto,,
1102,1930386571275960468,hashtag,Blockchain,,
1103,1927069562983313537,user_mention,Yellow,,2651
1104,1935463947282661376,user_mention,Yellow,,2651
1105,1935463947282661376,url,https://t.co/J6qcUvI8BT,http://yellow.org,
1106,1935463947282661376,url,https://t.co/MXJFqbJ928,http://yellow.com,
1107,1933653821458428086,user_mention,Yellow,,2651
1108,1928495567203598360,user_mention,Yellow,,2651
1109,1928495567203598360,hashtag,YellowNetwork,,
1110,1928495567203598360,hashtag,DePIN,,
1111,1928495567203598360,hashtag,CryptoVisionaries,,
1112,1921807576196321579,hashtag,ETH,,
1113,1921807576196321579,hashtag,SOL,,
1114,1921807576196321579,hashtag,XRP,,
1115,1928520467561746893,user_mention,ETHGlobal,,883476092832681984
1116,1928520467561746893,user_mention,Yellow,,2651
1117,1928520467561746893,hashtag,YellowNetwork,,
1118,1928520467561746893,hashtag,ETHGlobal,,
1119,1928520467561746893,hashtag,HackathonEnergy,,
1120,1932538930936885582,user_mention,Yellow,,2651
1121,1926991743636947234,user_mention,VitalikButerin,,295218901
1122,1926991743636947234,hashtag,BlackRock,,
1123,1938621194896376180,user_mention,BinanceFutures,,1426142483822518274
1124,1938621194896376180,user_mention,Yellow,,2651
1125,1930251942829101474,user_mention,Ripple,,1051053836
1126,1928522381686968407,user_mention,0xburakcem,,1552928904486297611
1127,1928522381686968407,user_mention,Yellow,,2651
1128,1928522381686968407,hashtag,BTC,,
1129,1928522381686968407,hashtag,DePIN,,
1130,1928522381686968407,hashtag,YellowNetwork,,
1131,1937871414083625374,user_mention,Yellow,,2651
1132,1937871414083625374,url,https://t.co/wg839TS662,https://www.openware.com/,
1133,1937871414083625374,url,https://t.co/vswoc1ipqL,https://www.yellow.org,
1134,1938648287898112463,user_mention,Yellow,,2651
1135,1937193448689259002,user_mention,kucoincom,,910110294625492992
1136,1937193448689259002,user_mention,Yellow,,2651
1137,1937193448689259002,hashtag,DeFi,,
1138,1937193448689259002,hashtag,TradFi,,
1139,1934247253394272492,url,https://t.co/7QBFbYAvLU,http://mdpi.com,
1140,1921596014508597715,user_mention,Yellow,,2651
1141,1934465829229244487,user_mention,Yellow,,2651
1142,1930005623015649790,user_mention,Yellow,,2651
1143,1929927154688495980,user_mention,madak0x,,1374782623420190720
1144,1929927154688495980,user_mention,Yellow,,2651
1145,1934226099182948558,hashtag,Altseason,,
1146,1934226099182948558,hashtag,RWA,,
1147,1934226099182948558,hashtag,Altseason,,
1148,1934226099182948558,hashtag,DYOR,,
1149,1934226099182948558,hashtag,Crypto,,
1150,1934226099182948558,hashtag,Blockchain,,
1151,1934226099182948558,hashtag,DeFi,,
1152,1934226099182948558,hashtag,L3,,
1153,1934226099182948558,hashtag,Interoperability,,
1154,1934226099182948558,hashtag,WAGMI,,
1155,1933303097973199334,user_mention,Yellow,,2651
1156,1933303097973199334,user_mention,Rafael_yell0w,,1364642520362328065
1157,1933303097973199334,user_mention,CryptoSteveh,,831288185904783361
1158,1933303097973199334,user_mention,mandragora_zero,,1764703014852423680
1159,1933303097973199334,user_mention,euromandriver,,1071340489109053442
1160,1933303097973199334,user_mention,Neffxbt,,1460823541801054212
1161,1933303097973199334,user_mention,criptomike94,,1267915742252597250
1162,1933303097973199334,user_mention,0xYellow_Navy,,1907697482999672833
1163,1933303097973199334,user_mention,Scabboy01,,427193210
1164,1933303097973199334,user_mention,estovaderelojes,,3044807060
1165,1933303097973199334,user_mention,reijer_klopman,,22130734
1166,1933303097973199334,url,https://t.co/BKei4nD3mw,https://x.com/Yellow,
1167,1933303097973199334,url,https://t.co/aJMYpuC48b,https://yellow.org,
1168,1927694278693695865,user_mention,lourdesanchezok,,292097834
1169,1927694278693695865,user_mention,Yellow,,2651
1170,1927694278693695865,url,https://t.co/u7xS2Jc4lH,http://Yellow.com,
1171,1921642187063783532,hashtag,USChinaDeal,,
1172,1921642187063783532,hashtag,TradeNews,,
1173,1921642187063783532,hashtag,Yellow,,
1174,1931931784012247294,user_mention,Yellow,,2651
1175,1931931784012247294,hashtag,YellowNetwork,,
1176,1931931784012247294,hashtag,TGE,,
1177,1931931784012247294,hashtag,Layer3,,
1178,1931931784012247294,hashtag,DePIN,,
1179,1931931784012247294,hashtag,CryptoLaunch,,
1180,1937837429060411799,user_mention,Yellow,,2651
1181,1937837429060411799,hashtag,DePIN,,
1182,1937837429060411799,hashtag,CryptoTrading,,
1183,1934014231864832084,user_mention,Yellow,,2651
1184,1934014231864832084,hashtag,Yellow,,
1185,1934014231864832084,hashtag,Crypto,,
1186,1934014231864832084,hashtag,Blockchain,,
1187,1934014231864832084,hashtag,DeFi,,
1188,1934014231864832084,hashtag,Web3,,
1189,1934014231864832084,hashtag,YellowNetwork,,
1190,1934014231864832084,hashtag,CryptoTrading,,
1191,1937858341197283655,user_mention,Yellow,,2651
1192,1937858341197283655,user_mention,PortaltoBitcoin,,1082726135941586949
1193,1934694505330167837,user_mention,Yellow,,2651
1194,1934694505330167837,user_mention,ethkyiv_ua,,1813195216486019072
1195,1938584245401719248,user_mention,Yellow,,2651
1196,1938668530452386072,user_mention,Yellow,,2651
1197,1938668530452386072,user_mention,KevinWSHPod,,1328652802344833024
1198,1938668530452386072,hashtag,Ripple,,
1199,1938668530452386072,hashtag,Yellow,,
1200,1938668530452386072,hashtag,Web3,,
1201,1938668530452386072,hashtag,CryptoNews,,
1202,1938668530452386072,url,https://t.co/k4nkPRBBmo,https://x.com/KevinWSHPod/status/1938620862569030061,
1203,1938668530452386072,url,https://t.co/sEBQYIzaM9,http://youtu.be/2Rk0eKXC6U4,
1204,1938668530452386072,url,https://t.co/ViJdU7gV86,http://coinmarketcap.com/community/arti,
1205,1934073859621134457,user_mention,BlackRock,,23756134
1206,1927021950863290384,hashtag,Web3,,
1207,1927021950863290384,hashtag,Statechannels,,
1208,1938067488807522548,user_mention,Yellow,,2651
1209,1938067488807522548,hashtag,TokenUtility,,
1210,1938067488807522548,hashtag,CryptoEcosystem,,
1211,1935380561683464356,user_mention,Yellow,,2651
1212,1935380561683464356,user_mention,flow_blockchain,,1167532630746828801
1213,1935380561683464356,user_mention,Yellow,,2651
1214,1935380561683464356,user_mention,flow_blockchain,,1167532630746828801
1215,1935380561683464356,hashtag,socios,,
1216,1935380561683464356,url,https://t.co/eAAdSHsq56,https://x.com/yellow/status/1935038826373857784?s=46,
1217,1927904576591548499,user_mention,CetusProtocol,,1553958549230743553
1218,1927904576591548499,user_mention,SuiFoundation,,1582498720527962113
1219,1927904576591548499,hashtag,Sui,,
1220,1927904576591548499,hashtag,DeFi,,
1221,1927904576591548499,hashtag,Cetusprotocol,,
1222,1937272669805637646,user_mention,Yellow,,2651
1223,1937272669805637646,hashtag,SatoshiNakamoto,,
1224,1937272669805637646,hashtag,VitalikButerin,,
1225,1937272669805637646,hashtag,AlexisSirkia,,
1226,1937272669805637646,hashtag,BTC,,
1227,1937272669805637646,hashtag,ETH,,
1228,1937272669805637646,hashtag,web2,,
1229,1937272669805637646,hashtag,web3,,
1230,1917962931456651541,user_mention,Yellow,,2651
1231,1917962931456651541,hashtag,Token2049,,
1232,1917962931456651541,hashtag,Web3,,
1233,1917962931456651541,hashtag,DeFi,,
1234,1917962931456651541,hashtag,Crypto,,
1235,1917962931456651541,hashtag,ClearSync,,
1236,1931772341563834688,user_mention,Yellow,,2651
1237,1922851992298279296,user_mention,Yellow,,2651
1238,1922851992298279296,hashtag,Yellow,,
1239,1932808957816381468,hashtag,Crypto,,
1240,1932808957816381468,hashtag,Web3,,
1241,1932808957816381468,hashtag,YellowNetwork,,
1242,1932808957816381468,hashtag,DeFi,,
1243,1938840192242327872,user_mention,Yellow,,2651
1244,1928856510240543047,hashtag,MicroStrategy,,
1245,1928856510240543047,hashtag,Bitcoin,,
1246,1928856510240543047,hashtag,Ethereum,,
1247,1928856510240543047,hashtag,Coinbase,,
1248,1928856510240543047,hashtag,Yellow,,
1249,1920190623342002268,user_mention,Cointelegraph,,2207129125
1250,1938866987439894624,user_mention,Altcoinbuzzio,,893306219091374080
1251,1938866987439894624,user_mention,Yellow,,2651
1252,1938866987439894624,url,https://t.co/MAjtQDXmnV,https://x.com/altcoinbuzzio/status/1937164013680365648?s=46,
1253,1938429811145273665,hashtag,NuevaFotoDePerfil,,
1254,1929953364902600730,user_mention,Yellow,,2651
1255,1929953364902600730,user_mention,Yellow,,2651
1256,1929953364902600730,user_mention,Yellow,,2651
1257,1929953364902600730,hashtag,Layer3,,
1258,1929953364902600730,hashtag,DeFi,,
1259,1929953364902600730,hashtag,TradFi,,
1260,1929953364902600730,hashtag,Yellow,,
1261,1929953364902600730,url,https://t.co/RnPd5aqZFu,https://docs.yellow.org/yellow-network/architecture-and-design/smart-clearing-protocol,
1262,1931231458997277012,user_mention,Yellow,,2651
1263,1931231458997277012,hashtag,Yellow,,
1264,1931231458997277012,hashtag,L3,,
1265,1931231458997277012,hashtag,CryptoEcosystem,,
1266,1931231458997277012,hashtag,YellowstoneChain,,
1267,1931231458997277012,url,https://t.co/YATScgJ5s3,http://yellow.org,
1268,1931231458997277012,url,https://t.co/Uu9ZlFLPrb,http://x.com/yellow?s=21,
1269,1931231458997277012,url,https://t.co/uSQseGycsh,http://t.me/yellow_org,
1270,1938507973862822091,user_mention,Yellow,,2651
1271,1938507973862822091,user_mention,alessiotreglia,,72293028
1272,1938507973862822091,user_mention,CoinMarketCap,,2260491445
1273,1923088457053679883,user_mention,Yellow,,2651
1274,1923088457053679883,url,https://t.co/cWCR4G0ZO7,https://x.com/abrarthecrypto_/status/1923061089392279932?s=46&t=_Rmw8B1FDntdizmnudCaag,
1275,1923088457053679883,url,https://t.co/rcbfrBllMR,https://x.com/CryptoID0/status/1922972977135550902?t=nsATNTXGh4QRA8fAh5lamQ&s=19,
1276,1923088457053679883,url,https://t.co/oDNafuvIYA,https://x.com/Yellow/status/1920451662142955958,
1277,1929465744611246411,hashtag,BlackRock,,
1278,1929465744611246411,hashtag,ETF,,
1279,1929465744611246411,hashtag,Crypto,,
1280,1929465744611246411,hashtag,BTC,,
1281,1929465744611246411,hashtag,ETH,,
1282,1932708542663782651,user_mention,Yellow,,2651
1283,1932708542663782651,hashtag,YellowNetwork,,
1284,1932708542663782651,hashtag,CryptoInfra,,
1285,1932708542663782651,hashtag,DeFi,,
1286,1932708542663782651,hashtag,TradingRevolution,,
1287,1932708542663782651,hashtag,P2P,,
1288,1932708542663782651,hashtag,CrossChain,,
1289,1932708542663782651,hashtag,NoBridgesNoProblems,,
1290,1937472977668354446,user_mention,BinanceAfrica,,1051751414030987265
1291,1931687087905923174,user_mention,binance,,877807935493033984
1292,1931687087905923174,user_mention,Yellow,,2651
1293,1937904938576990436,user_mention,Yellow,,2651
1294,1933159555426349116,user_mention,Yellow,,2651
1295,1933159555426349116,hashtag,YellowNetwork,,
1296,1933159555426349116,url,https://t.co/ZeR2wwIiii,https://yellow.com/es/news/the-yellow-sdk-c%C3%B3mo-un-kit-de-herramientas-est%C3%A1-cerrando-la-brecha-entre-web2-y-web3,
1297,1920991066603594090,hashtag,stablecoins,,
1298,1929292000265744520,user_mention,Yellow,,2651
1299,1916146378234859901,user_mention,Yellow,,2651
1300,1921660722250998250,url,https://t.co/1XLJM2bmiR,https://edition.cnn.com/2025/05/11/politics/top-us-officials-emerge-from-china-trade-talks-touting-substantial-progress-and-agreement,
1301,1927284432446087324,user_mention,Yellow,,2651
1302,1927284432446087324,hashtag,trading,,
1303,1928908225250050178,user_mention,Yellow,,2651
1304,1928908225250050178,hashtag,YellowNetwork,,
1305,1928908225250050178,hashtag,Web3Infrastructure,,
1306,1928908225250050178,hashtag,CryptoTrading,,
1307,1928908225250050178,hashtag,DeFi,,
1308,1928908225250050178,hashtag,LiquidityLayer,,
1309,1928908225250050178,hashtag,DEXAggregation,,
1310,1928908225250050178,hashtag,CrossChain,,
1311,1928908225250050178,hashtag,CryptoRevolution,,
1312,1928908225250050178,hashtag,YELLOWtoken,,
1313,1928908225250050178,hashtag,RWA,,
1314,1928908225250050178,hashtag,TradingReimagined,,
1315,1928908225250050178,hashtag,Web3Speed,,
1316,1916616769847898223,hashtag,CryptoPoloCup2025,,
1317,1923292886705066249,user_mention,Yellow,,2651
1318,1933035000724893975,user_mention,Yellow,,2651
1319,1933283285406195807,user_mention,Yellow,,2651
1320,1934162293367230806,user_mention,yourcryptodj,,1265223205230383104
1321,1934162293367230806,user_mention,Yellow,,2651
1322,1929102893304689119,hashtag,Yellow,,
1323,1929102893304689119,hashtag,L3,,
1324,1929102893304689119,hashtag,CryptoEcosystem,,
1325,1929102893304689119,hashtag,YellowstoneChain,,
1326,1935096866669998567,user_mention,Yellow,,2651
1327,1935096866669998567,url,https://t.co/Dhfh0VLOB5,https://ethglobal.com/showcase/yellow-fun-m4vgw,
1328,1926103856796041304,user_mention,Yellow,,2651
1329,1926103856796041304,user_mention,paoloardoino,,109404961
1330,1926103856796041304,hashtag,USDT,,
1331,1926103856796041304,hashtag,Tether,,
1332,1932285650117476671,user_mention,cryptojack,,1415997802321256453
1333,1932285650117476671,user_mention,Yellow,,2651
1334,1932285650117476671,hashtag,YellowNetwork,,
1335,1932285650117476671,hashtag,Layer3,,
1336,1932285650117476671,hashtag,DePIN,,
1337,1935658150973018118,user_mention,Yellow,,2651
1338,1935658150973018118,url,https://t.co/JpqfptqhJ0,https://yellow.com/airdrop?ref=wp9nUKur,
1339,1935658150973018118,url,https://t.co/JpqfptqhJ0,https://yellow.com/airdrop?ref=wp9nUKur,
1340,1935658150973018118,url,https://t.co/JpqfptqhJ0,https://yellow.com/airdrop?ref=wp9nUKur,
1341,1920873202022051986,user_mention,Yellow,,2651
1342,1920873202022051986,hashtag,YellowNetwork,,
1343,1920873202022051986,hashtag,Layer3,,
1344,1920873202022051986,hashtag,Web3,,
1345,1920873202022051986,hashtag,DeFi,,
1346,1920873202022051986,hashtag,Layer3,,
1347,1920873202022051986,hashtag,CryptoInfrastructure,,
